id,status,score_100,bucket,aggregate_view,prompt_version,model,occlusion_overlap_check,occlusion_findings,occlusion_affected_axes,input_path,rationale
card_dsl_19a6b96dd2,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-20-notif-aggregate-001\card.dsl.png,"image: 命中[0,10)档：属于单动作简易提醒类粗糙工具面板；可见证据是仅含背景装饰性日历图标、紧急标签、时间、会议名称、单个操作按钮，大量留白，使用系统默认字体，无成型视觉设计体系；未进更高档因为内容极度单薄，无完整产品结构与设计打磨，仅为简陋的单功能提示块。"
card_dsl_0a56f37b3f,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-20-notif-aggregate-006\card.dsl.png,"image: 命中[0,10)档：属于粗糙的极简消息提示练习类小工具；可见证据是使用系统默认字体、生硬浅黄渐变背景、低对比度粗糙圆角消息行，排版无规整栅格，仅简单堆砌文字与默认图标，无统一设计规范；未进更高档因为无成型组件系统、视觉层级随意，不具备低质量模板demo的规整完成度。"
card_dsl_fcb4e9ebed,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-21-stocks-001\card.dsl.png,"image: 命中[0,10)档：属于无完整产品结构的粗糙零散信息展示组件，非成型产品页面；可见证据为仅展示单条基金盈亏数据，右上角生硬塞入无关的深圳天气模块，使用系统默认字体与系统emoji图标，无操作控件、导航、内容列表，无自定义设计元素与视觉系统，存在大量无效留白；未进更高档因为缺乏完整功能框架与基础设计语言，未达到低质量demo模板的完整度要求。"
card_dsl_ef429b55f5,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-21-stocks-006\card.dsl.png,"image: 命中[0,10)档：属于简陋的单操作玩具类金融状态面板；可见证据是仅以深浅绿色为背景，零散排布少量静态状态文本，仅1个“去交易”按钮，无导航、列表、图表等功能模块，大量留白，使用系统默认字体，无成型视觉系统；未进更高档因为缺乏多控件与稳定模板结构，内容极度稀疏，未达低质模板页完成度。"
card_dsl_9e299193d6,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-22-express-001\card.dsl.png,"image: 命中[0,10)档：属于单动作简陋提示类工具面板；可见证据是仅采用浅橙到深橙的渐变纯色背景，用系统默认无衬线字体展示三行提示文字，搭配两个最基础的白底黑字圆角按钮，无导航、无模块分层、无成型视觉体系；未进更高档因为不具备完整产品页面结构，元素均为基础默认样式，无设计打磨与品牌特征。"
card_dsl_58354f0f1c,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-22-express-006\card.dsl.png,"image: 命中[0,10)档：属于粗糙简陋的包裹状态展示类简易小部件；可见证据是平涂暖黄色圆角背景，仅搭配简易纸箱图标、标题与件数计数，两个无细节白块展示快递状态，使用默认系统字体，排版松散，上下留大量空白，无成型视觉体系与功能控件；未进更高档因为无稳定Demo页结构、多控件或完整工作流，视觉完成度极低。"
card_dsl_d1ad8b641f,scored,35.0,"[30,40)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,"[{""affected_axes"": [""typography"", ""composition_hierarchy"", ""detail_finish"", ""basic_usability""], ""evidence"": ""命中[40,50)档：属于打磨规整的考试倒计时工具类UI；可见证据是采用统一暖黄渐变背景、大圆角卡片风格，核心剩余天数数字视觉权重突出，各科目考试状态列表清晰，字重、色彩层级明确，无文字控件遮挡重叠，布局整齐易读；未进更高档因为功能模块简单，无独特品牌视觉系统，缺乏更丰富的材质细节与产品深度，属于有明确设计意图但非高端的普通设计界面。"", ""severity"": ""severe"", ""target"": ""text over image/icon"", ""type"": ""text_graphic""}]","[{""axis"": ""composition_hierarchy"", ""finding_types"": [""text_graphic""], ""score"": 2.0, ""severity"": ""severe"", ""weight"": 0.2, ""weighted_contribution"": 0.4, ""weighted_loss_from_max"": 1.2}, {""axis"": ""typography"", ""finding_types"": [""text_graphic""], ""score"": 2.0, ""severity"": ""severe"", ""weight"": 0.15, ""weighted_contribution"": 0.3, ""weighted_loss_from_max"": 0.9}, {""axis"": ""detail_finish"", ""finding_types"": [""text_graphic""], ""score"": 2.0, ""severity"": ""severe"", ""weight"": 0.15, ""weighted_contribution"": 0.3, ""weighted_loss_from_max"": 0.9}, {""axis"": ""basic_usability"", ""finding_types"": [""text_graphic""], ""score"": 2.0, ""severity"": ""severe"", ""weight"": 0.05, ""weighted_contribution"": 0.1, ""weighted_loss_from_max"": 0.3}]",D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-23-countdown-001\card.dsl.png,"image: 命中[40,50)档：属于打磨规整的考试倒计时工具类UI；可见证据是采用统一暖黄渐变背景、大圆角卡片风格，核心剩余天数数字视觉权重突出，各科目考试状态列表清晰，字重、色彩层级明确，无文字控件遮挡重叠，布局整齐易读；未进更高档因为功能模块简单，无独特品牌视觉系统，缺乏更丰富的材质细节与产品深度，属于有明确设计意图但非高端的普通设计界面。"
card_dsl_22bf9d6458,scored,45.0,"[40,50)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-23-countdown-006\card.dsl.png,"image: 命中[40,50)档：属于紫色玻璃态生日倒计时组件类型；可见证据是紫色渐变圆角基底，搭配毛玻璃状态卡片，核心倒计时数字做了视觉重点强化，色彩连贯统一，文字层级清晰，信息可读；未进更高档因为仅为单卡片轻量组件，无独特品牌识别系统与更丰富的产品深度，属于精致但模板化的普通设计UI。"
card_dsl_82c2c5b14b,scored,15.0,"[10,20)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-24-todo-001\card.dsl.png,"image: 命中[10,20)档：属于低质量待办+天气小工具演示模板；可见证据是布局稳定，包含待办、天气两个圆角白卡模块，3条待办列表行、功能入口按钮，使用默认复选框控件、系统字体，待办区域存在较多空白，仅背景有简单渐变；未进更高档因为无完整工作流，视觉全为通用默认样式，缺乏主题设计与产品深度，达不到20-30档的完整结构要求。"
card_dsl_82c94bad8c,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-24-todo-006\card.dsl.png,"image: 命中[0,10)档：属于极简单动作待办展示类小工具；可见证据是仅单张浅绿渐变圆角卡片，包含标题、完成百分比、进度条、完成项统计与单个“打开”按钮，无待办列表、输入项或其他功能模块，内容极度单薄；未进更高档因为缺乏多控件、列表或多区块结构，无完整产品工作流，不满足[10,20)档需具备稳定多控件/内容区块的要求。"
card_dsl_fe5eaa1b2c,scored,25.0,"[20,30)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,"[{""affected_axes"": [""typography"", ""composition_hierarchy"", ""detail_finish"", ""basic_usability""], ""evidence"": ""命中[20,30)档：属于简单单卡片天气实用工具类型；可见证据是采用浅蓝渐变圆角卡片，完整呈现连接状态、日历跳转入口、当前温湿度天气、三日预报信息，信息层级清晰无内容遮挡；未进更高档因为依赖系统emoji图标与默认字体，无定制品牌系统与深度组件打磨，仅完成基础功能，未达普通产品UI标准。"", ""severity"": ""moderate"", ""target"": ""text over image/icon"", ""type"": ""text_graphic""}]","[{""axis"": ""composition_hierarchy"", ""finding_types"": [""text_graphic""], ""score"": 1.9, ""severity"": ""moderate"", ""weight"": 0.2, ""weighted_contribution"": 0.38, ""weighted_loss_from_max"": 1.22}, {""axis"": ""typography"", ""finding_types"": [""text_graphic""], ""score"": 1.6, ""severity"": ""moderate"", ""weight"": 0.15, ""weighted_contribution"": 0.24, ""weighted_loss_from_max"": 0.96}, {""axis"": ""detail_finish"", ""finding_types"": [""text_graphic""], ""score"": 1.5, ""severity"": ""moderate"", ""weight"": 0.15, ""weighted_contribution"": 0.225, ""weighted_loss_from_max"": 0.975}, {""axis"": ""basic_usability"", ""finding_types"": [""text_graphic""], ""score"": 1.8, ""severity"": ""moderate"", ""weight"": 0.05, ""weighted_contribution"": 0.09, ""weighted_loss_from_max"": 0.31}]",D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-25-reading-001\card.dsl.png,"image: 命中[20,30)档：属于简单单卡片天气实用工具类型；可见证据是采用浅蓝渐变圆角卡片，完整呈现连接状态、日历跳转入口、当前温湿度天气、三日预报信息，信息层级清晰无内容遮挡；未进更高档因为依赖系统emoji图标与默认字体，无定制品牌系统与深度组件打磨，仅完成基础功能，未达普通产品UI标准。"
card_dsl_c16a84fbd9,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-25-reading-006\card.dsl.png,"image: 命中[0,10)档：属于空白渐变单操作面板类简陋小工具；可见证据是仅含“阅读进度”文字、数字64、简易进度条、“打开”纯文字操作项，无完整页面结构、导航或其他功能模块，使用默认系统字体，仅搭配简单黄白渐变边框，留白极多无成型视觉系统；未进更高档因为不具备[10,20)档要求的多控件、稳定页头或列表等完整模板结构，视觉完成度极低。"
card_dsl_b14b66b8c8,scored,15.0,"[10,20)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-26-group-buy-001\card.dsl.png,"image: 命中[10,20)档：属于低质量模板式通知提示卡片；可见证据是深紫渐变背景，布局稳定清晰，展示拼单进度、团购提醒时间信息，配有打开App跳转按钮，使用默认风格铃铛图标、基础圆角块控件与系统字体，无特殊定制视觉处理；未进更高档因为仅为简单通知入口，无完整页内工作流，视觉粗糙无品牌设计体系，细节打磨不足，达不到[20,30)档的完整产品结构要求。"
card_dsl_a1ed5b3c8b,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-26-group-buy-006\card.dsl.png,"image: 命中[0,10)档：属于单动作跳转提示类简易面板；可见证据是仅设顶部标签、拼单成功标题、成团锁价说明和一个绿色跳转按钮，留白占比极高，排版与控件样式极为基础，无成型视觉系统；未进更高档因为内容极度单薄，无多区块结构或功能模块，达不到低质模板页的结构丰富度要求。"
card_dsl_a03a8bcf18,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-27-utility-bill-001\card.dsl.png,"image: 命中[0,10)档：属于粗糙的练习/玩具级单功能工具界面；可见证据是浅蓝渐变圆角底，随意堆砌无逻辑关联的电量标识、天气信息，使用系统默认黑体，字号比例失调，搭配两个简陋的状态块与按钮，存在大量空白，无统一视觉系统；未进更高档因为未形成稳定模板结构，设计完成度极低，缺乏基本的产品信息逻辑与层级设计。"
card_dsl_6b00a0abbb,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-27-utility-bill-006\card.dsl.png,"image: 命中[0,10)档：属于极简单动作提醒面板类型；可见证据是纯橙色圆角背景，仅搭配闪电图标、欠费标题、待处理提示与单个去缴费按钮，视觉粗糙无成型设计系统，标注“红色提醒”却无对应红色视觉表达；未进更高档因为无多控件、无完整页面结构，仅为单薄的单操作提示块，达不到模板级demo的完整度要求。"
card_dsl_72c52081a6,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-28-veggie-price-001\card.dsl.png,"image: 命中[0,10)档：属于极简单动作提示类小工具面板类型；可见证据是仅采用浅绿渐变背景，仅包含少量菜价展示文本、单个“进日程”操作按钮，无导航、多模块结构与成型视觉系统，存在大量空白，排版粗糙使用默认系统字体；未进更高档因为达不到[10,20)档要求的多控件、完整稳定页面模板框架的完成度。"
card_dsl_2367cc4813,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-28-veggie-price-006\card.dsl.png,"image: 命中[0,10)档：属于简陋单卡片单操作小工具类型；可见证据是仅单张浅绿渐变圆角卡片，展示单个上海青的菜价、库存信息，仅配置1个“开提醒”按钮，存在大面积无内容背景区域，使用系统默认字体，无成型视觉设计体系；未进更高档因为缺乏多控件、多卡片或列表类完整页面结构，达不到[10,20)档的结构丰富度要求。"
card_dsl_d44c0e2102,scored,15.0,"[10,20)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-29-elderly-care-001\card.dsl.png,"image: 命中[10,20)档：属于低质量健康提醒类demo模板；可见证据是布局稳定，有居中“健康提醒”标题，单个白色圆角卡片展示服药提醒的时间、地点信息，搭配两个风格不统一的系统图标，下方设两个普通胶囊按钮，使用默认系统字体与基础控件，内容稀疏留白多，无自定义品牌视觉体系；未进更高档因为无完整多字段工作流或列表结构，仅单条信息展示，视觉简陋无明确主题，达不到低完整度产品页标准。"
card_dsl_96ce3fc4bf,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-29-elderly-care-006\card.dsl.png,"image: 命中[0,10)档：属于极简单信息提示类简陋小工具；可见证据是纯浅橙色圆角背景，仅包含“今日步数”标题、步数数值与单位、单个红色操作按钮，其余区域全为空白，采用无设计感的普通排版与平涂纯色，无成型视觉系统；未进更高档因为缺乏多控件、列表或多区块布局，达不到[10,20)档低质量模板的结构丰富度要求。"
card_dsl_d70e0f74a0,scored,15.0,"[10,20)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-30-pet-feeder-001\card.dsl.png,"image: 命中[10,20)档：属于低质量演示模板类宠物喂食工具页；可见证据是布局稳定，配有顶部标题、两个默认圆角卡片、普通红蓝操作按钮与基础喂食状态信息，无自定义视觉系统，排版松散、内容稀疏、留白过多；未进更高档因为缺乏完整的日志管理工作流结构，控件均为默认样式，无明确主题与品牌设计，达不到低完整度产品页要求。"
card_dsl_db000a4c72,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-30-pet-feeder-006\card.dsl.png,"image: 命中[0,10)档：属于粗糙简陋的喂食器工具类界面；可见证据是浅蓝圆角背景、质感粗糙的云图标、系统默认样式文字、两个大白圆角块（仅含故障状态提示与单个操作按钮），无成型视觉系统，排版随意细节粗糙；未进更高档因为控件极少、无完整产品结构，缺乏基础设计打磨，达不到低质demo模板的完整度要求。"
