id,status,score_100,bucket,aggregate_view,prompt_version,model,occlusion_overlap_check,occlusion_findings,occlusion_affected_axes,input_path,rationale
card_dsl_b14b66b8c8,scored,25.0,"[20,30)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-26-group-buy-001\card.dsl.png,"image: 命中 [20,30) 档：属于单卡片状态通知/拼单进度widget类型；可见证据为深紫渐变背景、铃铛图标、橙色进度条、还差3杯主文案、右侧日程提醒次级卡片和打开App按钮，视觉处理比默认表单更有氛围。但未进 [30,40) 因为内容薄、缺少品牌系统与多模块深度，仅为单一状态展示卡片，组件语言仍是常见通知模板。"
card_dsl_a1ed5b3c8b,scored,5.0,"[0,10)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-26-group-buy-006\card.dsl.png,"image: 命中 [0,10) 档：属于空白渐变单操作面板类型。证据：顶部仅一个小药丸标签邻里拼单、一行大字拼单成功、一行副文2人成团已锁价、一个绿色CTA去App查看，白绿渐变背景且内容极少，无产品深度或视觉系统。未进 [10,20) 因为属tiny default表单，缺少多控件、列表、表头等结构，仅一个成功提示卡片加单按钮。"
card_dsl_a03a8bcf18,scored,5.0,"[0,10)",image,aesthetic-v4,MiniMax-M3,always_on,"[{""affected_axes"": [""typography"", ""composition_hierarchy"", ""detail_finish"", ""basic_usability""], ""evidence"": ""命中 [0,10) 档：属于电量/费用裸玩具型单卡工具；可见证据是浅蓝渐变背景、一行电量+天气小信息、一组'剩余32度'主读数、两个默认胶囊按钮(快欠费/拔客服)、下半部大面积空白,且'32度'右侧被裁切。未进 [10,20) 因为仅两个胶囊按钮与一个读数,无表单/列表/筛选等状态,仍是bare utility,且存在文本裁切缺陷。"", ""severity"": ""severe"", ""target"": ""text over image/icon"", ""type"": ""text_graphic""}]","[{""axis"": ""composition_hierarchy"", ""finding_types"": [""text_graphic""], ""score"": 0.2, ""severity"": ""severe"", ""weight"": 0.2, ""weighted_contribution"": 0.04, ""weighted_loss_from_max"": 1.56}, {""axis"": ""typography"", ""finding_types"": [""text_graphic""], ""score"": 0.3, ""severity"": ""severe"", ""weight"": 0.15, ""weighted_contribution"": 0.045, ""weighted_loss_from_max"": 1.155}, {""axis"": ""detail_finish"", ""finding_types"": [""text_graphic""], ""score"": 0.2, ""severity"": ""severe"", ""weight"": 0.15, ""weighted_contribution"": 0.03, ""weighted_loss_from_max"": 1.17}, {""axis"": ""basic_usability"", ""finding_types"": [""text_graphic""], ""score"": 0.2, ""severity"": ""severe"", ""weight"": 0.05, ""weighted_contribution"": 0.01, ""weighted_loss_from_max"": 0.39}]",D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-27-utility-bill-001\card.dsl.png,"image: 命中 [0,10) 档：属于电量/费用裸玩具型单卡工具；可见证据是浅蓝渐变背景、一行电量+天气小信息、一组'剩余32度'主读数、两个默认胶囊按钮(快欠费/拔客服)、下半部大面积空白,且'32度'右侧被裁切。未进 [10,20) 因为仅两个胶囊按钮与一个读数,无表单/列表/筛选等状态,仍是bare utility,且存在文本裁切缺陷。"
card_dsl_6b00a0abbb,scored,25.0,"[20,30)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-27-utility-bill-006\card.dsl.png,"image: 命中[20,30)档：属于单卡彩色提醒类玩具工具/账单小部件；可见证据为橙色渐变背景、闪电图标、欠费主标题、红色提醒子卡、白色去缴费CTA；视觉处理（渐变、图标、卡片层级）有一定设计感。未进[30,40)因为仅一块提醒卡+一个按钮，内容极薄，缺乏列表/筛选/多状态等完整工作流深度。"
card_dsl_72c52081a6,scored,5.0,"[0,10)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-28-veggie-price-001\card.dsl.png,"image: 命中 [0,10) 档：属于极简单卡小工具/价签类（菜价）；可见证据为绿色渐变背景、标题菜价+已连接徽章、一行青菜3.8主价、比昨日低0.4副文、08:30时间戳、一个进日程胶囊按钮，余下大量留白；未进 [10,20) 因为仅有单卡+单按钮+默认排版，无列表/表格/筛选/第二卡片等结构，视觉系统薄弱。"
card_dsl_2367cc4813,scored,5.0,"[0,10)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-28-veggie-price-006\card.dsl.png,"image: 命中 [0,10) 档：属于单卡蔬菜价格小工具/玩具式 widget；可见证据为浅绿渐变背景、单一商品名（上海青）、一个特大价格数字、一个提醒按钮和右侧库存卡，整体内容极薄、控件少、留白巨大，视觉系统浅。未进 [10,20) 因为并非含多种控件/列表行的多模块页面，只是单数据点加单按钮的极简工具。"
card_dsl_d44c0e2102,scored,5.0,"[0,10)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-29-elderly-care-001\card.dsl.png,"image: 命中 [0,10) 档：属于空状态服药/健康提醒小卡片，类 v27 中'空用药提醒表单'原型。证据：铃铛+'健康提醒'标题、单条白色服药提醒卡片含时钟 09:30、日历'家中'、绿色'打开'按钮与'3项'角标，无列表无多模块，配色单调、留白大、视觉系统极简。未进 [10,20) 因仅一卡片一按钮，无下拉/筛选/列表/多输入等更丰富控件集，深度不足。"
card_dsl_96ce3fc4bf,scored,5.0,"[0,10)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-29-elderly-care-006\card.dsl.png,"image: 命中 [0,10) 档：属于单卡片健身/步数玩具小部件；可见证据为橙色背景、一行标题、一组大数字读数、一个红橙胶囊按钮内含两段文字，无导航、无图表、无品牌系统、无层次细节；未进 [10,20) 因为无额外控件/列表/筛选/表头，仍是裸单卡 toy utility，无真实视觉体系。"
card_dsl_d70e0f74a0,scored,25.0,"[20,30)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-30-pet-feeder-001\card.dsl.png,"image: 命中 [20,30) 档：属于简单宠物喂食/健康日志类原型；可见证据是两张默认圆角卡（出粮42g/余粮12% 与18:30加粮提醒）、橙蓝按钮、闹钟图标，时间状态完整但仅两个卡面、缺少导航与列表纵深；未进 [30,40) 因为视觉语言仍为通用模板、字号层级默认、橙红蓝配色与圆角按钮无品牌系统、缺多区/图表/历史记录的产品深度。"
card_dsl_db000a4c72,scored,56.25,"[50,60)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-30-pet-feeder-006\card.dsl.png,image: score_only
